"Subject_ID","Activity","Measurement","M_Estimate","Average_Measurement"
26,"Walking_Upstairs","tBodyAccJerkMag","std",-0.334531344727273
26,"Walking_Upstairs","tBodyAccMag","mean",-0.142874499381818
26,"Walking_Upstairs","tBodyAccMag","std",-0.1507071068
26,"Walking_Upstairs","tBodyGyro","mean",-0.00613645521939394
26,"Walking_Upstairs","tBodyGyro","std",-0.487486520381818
26,"Walking_Upstairs","tBodyGyroAngleGravity","mean",-0.138231470909091
26,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0652464229568485
26,"Walking_Upstairs","tBodyGyroJerk","std",-0.599143308727273
26,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",-0.0235172304854545
26,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.648099850181818
26,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.661829656545455
26,"Walking_Upstairs","tBodyGyroMag","mean",-0.344427047636364
26,"Walking_Upstairs","tBodyGyroMag","std",-0.514032410181818
26,"Walking_Upstairs","tGravityAcc","mean",0.231310831728485
26,"Walking_Upstairs","tGravityAcc","std",-0.943168782545455
26,"Walking_Upstairs","tGravityAccMag","mean",-0.142874499381818
26,"Walking_Upstairs","tGravityAccMag","std",-0.1507071068
27,"Laying","AngleGravity","mean",-0.126750469054054
27,"Laying","fBodyAcc","mean",-0.983634796216216
27,"Laying","fBodyAcc","std",-0.982822392837838
27,"Laying","fBodyAccJerk","mean",-0.98665665963964
27,"Laying","fBodyAccJerk","std",-0.987831548018018
27,"Laying","fBodyAccMag","mean",-0.981389017702703
27,"Laying","fBodyAccMag","std",-0.980296339054054
27,"Laying","fBodyBodyAccJerkMag","mean",-0.988098902567568
27,"Laying","fBodyBodyAccJerkMag","std",-0.988174859594595
27,"Laying","fBodyBodyGyroJerkMag","mean",-0.993563778648649
27,"Laying","fBodyBodyGyroJerkMag","std",-0.993552299324324
27,"Laying","fBodyBodyGyroMag","mean",-0.979890667972973
27,"Laying","fBodyBodyGyroMag","std",-0.971806236756757
27,"Laying","fBodyGyro","mean",-0.984342131846847
27,"Laying","fBodyGyro","std",-0.984177028513514
27,"Laying","tBodyAcc","mean",0.049471999490991
27,"Laying","tBodyAcc","std",-0.982942730990991
27,"Laying","tBodyAccAngleGravity","mean",0.0216426473783784
27,"Laying","tBodyAccJerk","mean",0.0295301382415766
27,"Laying","tBodyAccJerk","std",-0.987105502567568
27,"Laying","tBodyAccJerkAngleGravity","mean",-0.00947344800405405
27,"Laying","tBodyAccJerkMag","mean",-0.988372773648649
27,"Laying","tBodyAccJerkMag","std",-0.988586771351351
27,"Laying","tBodyAccMag","mean",-0.982091652162162
27,"Laying","tBodyAccMag","std",-0.978920176216216
27,"Laying","tBodyGyro","mean",0.00113722373882883
27,"Laying","tBodyGyro","std",-0.983833229054054
27,"Laying","tBodyGyroAngleGravity","mean",-0.0190230964837838
27,"Laying","tBodyGyroJerk","mean",-0.0672153654445045
27,"Laying","tBodyGyroJerk","std",-0.99327543954955
27,"Laying","tBodyGyroJerkAngleGravity","mean",-0.0215434865810811
27,"Laying","tBodyGyroJerkMag","mean",-0.994355043783784
27,"Laying","tBodyGyroJerkMag","std",-0.993484313243243
27,"Laying","tBodyGyroMag","mean",-0.966917594459459
27,"Laying","tBodyGyroMag","std",-0.971915732837838
27,"Laying","tGravityAcc","mean",0.29427908981982
27,"Laying","tGravityAcc","std",-0.984647305675676
27,"Laying","tGravityAccMag","mean",-0.982091652162162
27,"Laying","tGravityAccMag","std",-0.978920176216216
27,"Sitting","AngleGravity","mean",-0.291581455057143
27,"Sitting","fBodyAcc","mean",-0.979135260333333
27,"Sitting","fBodyAcc","std",-0.974381977238095
27,"Sitting","fBodyAccJerk","mean",-0.987721970761905
27,"Sitting","fBodyAccJerk","std",-0.988885967190476
27,"Sitting","fBodyAccMag","mean",-0.974766466714286
27,"Sitting","fBodyAccMag","std",-0.970885296857143
27,"Sitting","fBodyBodyAccJerkMag","mean",-0.988773269428571
27,"Sitting","fBodyBodyAccJerkMag","std",-0.988531651142857
27,"Sitting","fBodyBodyGyroJerkMag","mean",-0.992390264285714
27,"Sitting","fBodyBodyGyroJerkMag","std",-0.991967776285714
27,"Sitting","fBodyBodyGyroMag","mean",-0.979482820857143
27,"Sitting","fBodyBodyGyroMag","std",-0.970528266285714
27,"Sitting","fBodyGyro","mean",-0.982732386047619
27,"Sitting","fBodyGyro","std",-0.982539275952381
27,"Sitting","tBodyAcc","mean",0.0509641366847619
27,"Sitting","tBodyAcc","std",-0.975339322857143
27,"Sitting","tBodyAccAngleGravity","mean",-0.000321402391857144
27,"Sitting","tBodyAccJerk","mean",0.0254872554398571
27,"Sitting","tBodyAccJerk","std",-0.988219856714286
27,"Sitting","tBodyAccJerkAngleGravity","mean",0.0256382561075714
27,"Sitting","tBodyAccJerkMag","mean",-0.989467178285714
27,"Sitting","tBodyAccJerkMag","std",-0.989200539571429
27,"Sitting","tBodyAccMag","mean",-0.979481668857143
27,"Sitting","tBodyAccMag","std",-0.969526674714286
27,"Sitting","tBodyGyro","mean",-0.0111807885114286
27,"Sitting","tBodyGyro","std",-0.982091066809524
27,"Sitting","tBodyGyroAngleGravity","mean",0.02180281181
27,"Sitting","tBodyGyroJerk","mean",-0.0617310057857143
27,"Sitting","tBodyGyroJerk","std",-0.992544516
27,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.0520481359642857
27,"Sitting","tBodyGyroJerkMag","mean",-0.994034710714286
27,"Sitting","tBodyGyroJerkMag","std",-0.992112829571429
27,"Sitting","tBodyGyroMag","mean",-0.963565474
27,"Sitting","tBodyGyroMag","std",-0.970782132714286
27,"Sitting","tGravityAcc","mean",0.442943055471429
27,"Sitting","tGravityAcc","std",-0.977422380190476
27,"Sitting","tGravityAccMag","mean",-0.979481668857143
27,"Sitting","tGravityAccMag","std",-0.969526674714286
27,"Standing","AngleGravity","mean",-0.198483836194125
27,"Standing","fBodyAcc","mean",-0.975208066208333
27,"Standing","fBodyAcc","std",-0.968727408583333
27,"Standing","fBodyAccJerk","mean",-0.982917268291667
27,"Standing","fBodyAccJerk","std",-0.98480688475
27,"Standing","fBodyAccMag","mean",-0.973186182375
27,"Standing","fBodyAccMag","std",-0.967529105125
27,"Standing","fBodyBodyAccJerkMag","mean",-0.984151646
27,"Standing","fBodyBodyAccJerkMag","std",-0.983022277625
27,"Standing","fBodyBodyGyroJerkMag","mean",-0.98941848275
27,"Standing","fBodyBodyGyroJerkMag","std",-0.988579092
27,"Standing","fBodyBodyGyroMag","mean",-0.975525565625
27,"Standing","fBodyBodyGyroMag","std",-0.96540017025
27,"Standing","fBodyGyro","mean",-0.978247998333333
27,"Standing","fBodyGyro","std",-0.978394880833333
27,"Standing","tBodyAcc","mean",0.051712622385
27,"Standing","tBodyAcc","std",-0.969843815791667
27,"Standing","tBodyAccAngleGravity","mean",0.01721205718025
27,"Standing","tBodyAccJerk","mean",0.0286112696885792
27,"Standing","tBodyAccJerk","std",-0.983604291666667
27,"Standing","tBodyAccJerkAngleGravity","mean",0.03469933958
27,"Standing","tBodyAccJerkMag","mean",-0.985347620125
27,"Standing","tBodyAccJerkMag","std",-0.98415908975
27,"Standing","tBodyAccMag","mean",-0.972753287375
27,"Standing","tBodyAccMag","std",-0.9663601145
27,"Standing","tBodyGyro","mean",-0.00751820921875
27,"Standing","tBodyGyro","std",-0.977894268541667
27,"Standing","tBodyGyroAngleGravity","mean",-0.03700329040125
27,"Standing","tBodyGyroJerk","mean",-0.0639705340616667
27,"Standing","tBodyGyroJerk","std",-0.987470271625
27,"Standing","tBodyGyroJerkAngleGravity","mean",0.001785109175
27,"Standing","tBodyGyroJerkMag","mean",-0.989532103875
27,"Standing","tBodyGyroJerkMag","std",-0.988819784
27,"Standing","tBodyGyroMag","mean",-0.968702956625
27,"Standing","tBodyGyroMag","std",-0.965693334
27,"Standing","tGravityAcc","mean",0.257090825288058
27,"Standing","tGravityAcc","std",-0.980607722916667
27,"Standing","tGravityAccMag","mean",-0.972753287375
27,"Standing","tGravityAccMag","std",-0.9663601145
27,"Walking","AngleGravity","mean",-0.15298464419883
27,"Walking","fBodyAcc","mean",-0.252619503684211
27,"Walking","fBodyAcc","std",-0.326171038888889
27,"Walking","fBodyAccJerk","mean",-0.307622396953216
27,"Walking","fBodyAccJerk","std",-0.276695436652047
27,"Walking","fBodyAccMag","mean",-0.327229405789474
27,"Walking","fBodyAccMag","std",-0.550392604912281
27,"Walking","fBodyBodyAccJerkMag","mean",-0.259934013157895
27,"Walking","fBodyBodyAccJerkMag","std",-0.279732022017544
27,"Walking","fBodyBodyGyroJerkMag","mean",-0.623288199649123
27,"Walking","fBodyBodyGyroJerkMag","std",-0.639242384210526
27,"Walking","fBodyBodyGyroMag","mean",-0.519451704035088
27,"Walking","fBodyBodyGyroMag","std",-0.546888146491228
27,"Walking","fBodyGyro","mean",-0.450308182163743
27,"Walking","fBodyGyro","std",-0.49038015877193
27,"Walking","tBodyAcc","mean",0.0491264392844158
27,"Walking","tBodyAcc","std",-0.277698349666667
27,"Walking","tBodyAccAngleGravity","mean",0.0125394930526316
27,"Walking","tBodyAccJerk","mean",0.0164310576146199
27,"Walking","tBodyAccJerk","std",-0.273821006876316
27,"Walking","tBodyAccJerkAngleGravity","mean",0.0248390150824561
27,"Walking","tBodyAccJerkMag","mean",-0.230500549298246
27,"Walking","tBodyAccJerkMag","std",-0.266138940350877
27,"Walking","tBodyAccMag","mean",-0.238853875263158
27,"Walking","tBodyAccMag","std",-0.407355787017544
27,"Walking","tBodyGyro","mean",-0.00128514110280702
27,"Walking","tBodyGyro","std",-0.462281905263158
27,"Walking","tBodyGyroAngleGravity","mean",0.132261637894737
27,"Walking","tBodyGyroJerk","mean",-0.0637795155362398
27,"Walking","tBodyGyroJerk","std",-0.527903114912281
27,"Walking","tBodyGyroJerkAngleGravity","mean",-0.11575159945614
27,"Walking","tBodyGyroJerkMag","mean",-0.562587199473684
27,"Walking","tBodyGyroJerkMag","std",-0.618718628596491
27,"Walking","tBodyGyroMag","mean",-0.396638753684211
27,"Walking","tBodyGyroMag","std",-0.482452355789474
27,"Walking","tGravityAcc","mean",0.210350438500585
27,"Walking","tGravityAcc","std",-0.970084209064327
27,"Walking","tGravityAccMag","mean",-0.238853875263158
27,"Walking","tGravityAccMag","std",-0.407355787017544
27,"Walking_Downstairs","AngleGravity","mean",-0.152249074348485
27,"Walking_Downstairs","fBodyAcc","mean",-0.0737633879628788
27,"Walking_Downstairs","fBodyAcc","std",-0.0946083500151515
27,"Walking_Downstairs","fBodyAccJerk","mean",-0.186128097722727
27,"Walking_Downstairs","fBodyAccJerk","std",-0.230093534893939
27,"Walking_Downstairs","fBodyAccMag","mean",0.149816459227273
27,"Walking_Downstairs","fBodyAccMag","std",-0.071212004425
27,"Walking_Downstairs","fBodyBodyAccJerkMag","mean",0.010857564025
27,"Walking_Downstairs","fBodyBodyAccJerkMag","std",-0.113625944990909
27,"Walking_Downstairs","fBodyBodyGyroJerkMag","mean",-0.46777776875
27,"Walking_Downstairs","fBodyBodyGyroJerkMag","std",-0.502831373477273
27,"Walking_Downstairs","fBodyBodyGyroMag","mean",-0.359113724772727
27,"Walking_Downstairs","fBodyBodyGyroMag","std",-0.397984195568182
27,"Walking_Downstairs","fBodyGyro","mean",-0.281222108741667
27,"Walking_Downstairs","fBodyGyro","std",-0.433939243204545
27,"Walking_Downstairs","tBodyAcc","mean",0.0570500153651515
27,"Walking_Downstairs","tBodyAcc","std",-0.0568680850674242
27,"Walking_Downstairs","tBodyAccAngleGravity","mean",-0.109720268022727
27,"Walking_Downstairs","tBodyAccJerk","mean",0.0332546404856061
27,"Walking_Downstairs","tBodyAccJerk","std",-0.18380747045
27,"Walking_Downstairs","tBodyAccJerkAngleGravity","mean",0.000934885772727272
27,"Walking_Downstairs","tBodyAccJerkMag","mean",-0.115421210625
27,"Walking_Downstairs","tBodyAccJerkMag","std",-0.0386367422818182
27,"Walking_Downstairs","tBodyAccMag","mean",0.108071382861364
27,"Walking_Downstairs","tBodyAccMag","std",0.121176277863636
27,"Walking_Downstairs","tBodyGyro","mean",-0.00781489445022727
27,"Walking_Downstairs","tBodyGyro","std",-0.367794144575758
27,"Walking_Downstairs","tBodyGyroAngleGravity","mean",0.322535211136364
27,"Walking_Downstairs","tBodyGyroJerk","mean",-0.0592960676348485
27,"Walking_Downstairs","tBodyGyroJerk","std",-0.420188390454545
27,"Walking_Downstairs","tBodyGyroJerkAngleGravity","mean",-0.165675378727273
27,"Walking_Downstairs","tBodyGyroJerkMag","mean",-0.440546586136364
27,"Walking_Downstairs","tBodyGyroJerkMag","std",-0.465807533547727
27,"Walking_Downstairs","tBodyGyroMag","mean",-0.164783206536364
27,"Walking_Downstairs","tBodyGyroMag","std",-0.307952089840909
27,"Walking_Downstairs","tGravityAcc","mean",0.20813126324697
27,"Walking_Downstairs","tGravityAcc","std",-0.934286893257576
27,"Walking_Downstairs","tGravityAccMag","mean",0.108071382861364
27,"Walking_Downstairs","tGravityAccMag","std",0.121176277863636
27,"Walking_Upstairs","AngleGravity","mean",-0.0502053333986928
27,"Walking_Upstairs","fBodyAcc","mean",-0.362060771372549
27,"Walking_Upstairs","fBodyAcc","std",-0.176749639653595
27,"Walking_Upstairs","fBodyAccJerk","mean",-0.518041236797386
27,"Walking_Upstairs","fBodyAccJerk","std",-0.528726408169935
27,"Walking_Upstairs","fBodyAccMag","mean",-0.393928937058824
27,"Walking_Upstairs","fBodyAccMag","std",-0.468707734509804
27,"Walking_Upstairs","fBodyBodyAccJerkMag","mean",-0.460770277843137
27,"Walking_Upstairs","fBodyBodyAccJerkMag","std",-0.473011558823529
27,"Walking_Upstairs","fBodyBodyGyroJerkMag","mean",-0.71917980372549
27,"Walking_Upstairs","fBodyBodyGyroJerkMag","std",-0.751714312941177
27,"Walking_Upstairs","fBodyBodyGyroMag","mean",-0.607667730196078
27,"Walking_Upstairs","fBodyBodyGyroMag","std",-0.523335975411765
27,"Walking_Upstairs","fBodyGyro","mean",-0.512996754836601
27,"Walking_Upstairs","fBodyGyro","std",-0.448544150901961
27,"Walking_Upstairs","tBodyAcc","mean",0.040714827772549
27,"Walking_Upstairs","tBodyAcc","std",-0.207052610560131
27,"Walking_Upstairs","tBodyAccAngleGravity","mean",0.0302610459509804
27,"Walking_Upstairs","tBodyAccJerk","mean",0.0220667356104575
27,"Walking_Upstairs","tBodyAccJerk","std",-0.509540874640523
27,"Walking_Upstairs","tBodyAccJerkAngleGravity","mean",0.0173688089411765
27,"Walking_Upstairs","tBodyAccJerkMag","mean",-0.479067422156863
27,"Walking_Upstairs","tBodyAccJerkMag","std",-0.464610567058824
27,"Walking_Upstairs","tBodyAccMag","mean",-0.160589355980392
27,"Walking_Upstairs","tBodyAccMag","std",-0.37994878627451
27,"Walking_Upstairs","tBodyGyro","mean",0.0160734536709804
27,"Walking_Upstairs","tBodyGyro","std",-0.440129530169935
27,"Walking_Upstairs","tBodyGyroAngleGravity","mean",0.0361343766666667
27,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0691922551288235
27,"Walking_Upstairs","tBodyGyroJerk","std",-0.694599951764706
27,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",-0.0322198925215686
27,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.699895090784314
27,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.724671165490196
27,"Walking_Upstairs","tBodyGyroMag","mean",-0.286145719598039
27,"Walking_Upstairs","tBodyGyroMag","std",-0.501775426447059
27,"Walking_Upstairs","tGravityAcc","mean",0.114692992941176
27,"Walking_Upstairs","tGravityAcc","std",-0.943607544836601
27,"Walking_Upstairs","tGravityAccMag","mean",-0.160589355980392
27,"Walking_Upstairs","tGravityAccMag","std",-0.37994878627451
28,"Laying","AngleGravity","mean",0.20907884875
28,"Laying","fBodyAcc","mean",-0.964494302958333
28,"Laying","fBodyAcc","std",-0.955366582166667
28,"Laying","fBodyAccJerk","mean",-0.97611993725
28,"Laying","fBodyAccJerk","std",-0.979284737125
28,"Laying","fBodyAccMag","mean",-0.961035587625
28,"Laying","fBodyAccMag","std",-0.95756401875
28,"Laying","fBodyBodyAccJerkMag","mean",-0.9734362485
28,"Laying","fBodyBodyAccJerkMag","std",-0.972336128625
28,"Laying","fBodyBodyGyroJerkMag","mean",-0.971830582375
28,"Laying","fBodyBodyGyroJerkMag","std",-0.96931982125
28,"Laying","fBodyBodyGyroMag","mean",-0.944218369375
28,"Laying","fBodyBodyGyroMag","std",-0.931675004125
28,"Laying","fBodyGyro","mean",-0.957931178333333
28,"Laying","fBodyGyro","std",-0.960652375375
28,"Laying","tBodyAcc","mean",0.0502716145716667
28,"Laying","tBodyAcc","std",-0.956908472916667
28,"Laying","tBodyAccAngleGravity","mean",0.03881748636
28,"Laying","tBodyAccJerk","mean",0.0300089023690167
28,"Laying","tBodyAccJerk","std",-0.977305304041667
28,"Laying","tBodyAccJerkAngleGravity","mean",-0.0392425155825
28,"Laying","tBodyAccJerkMag","mean",-0.978455341875
28,"Laying","tBodyAccJerkMag","std",-0.973312647875
28,"Laying","tBodyAccMag","mean",-0.95811223025
28,"Laying","tBodyAccMag","std",-0.9545740295
28,"Laying","tBodyGyro","mean",-0.00707910543666667
28,"Laying","tBodyGyro","std",-0.959198218375
28,"Laying","tBodyGyroAngleGravity","mean",0.0207646471
28,"Laying","tBodyGyroJerk","mean",-0.0645209411658333
28,"Laying","tBodyGyroJerk","std",-0.974207215583333
28,"Laying","tBodyGyroJerkAngleGravity","mean",0.05152231346375
28,"Laying","tBodyGyroJerkMag","mean",-0.978220270625
28,"Laying","tBodyGyroJerkMag","std",-0.96977327725
28,"Laying","tBodyGyroMag","mean",-0.93710692125
28,"Laying","tBodyGyroMag","std",-0.928940913375
28,"Laying","tGravityAcc","mean",-0.110168088291667
28,"Laying","tGravityAcc","std",-0.973160927875
28,"Laying","tGravityAccMag","mean",-0.95811223025
28,"Laying","tGravityAccMag","std",-0.9545740295
28,"Sitting","AngleGravity","mean",-0.201667478585231
28,"Sitting","fBodyAcc","mean",-0.959466193240741
28,"Sitting","fBodyAcc","std",-0.952629221481481
28,"Sitting","fBodyAccJerk","mean",-0.97096186787037
28,"Sitting","fBodyAccJerk","std",-0.973368325972222
28,"Sitting","fBodyAccMag","mean",-0.953928124027778
28,"Sitting","fBodyAccMag","std",-0.952281424444444
28,"Sitting","fBodyBodyAccJerkMag","mean",-0.969178686666667
28,"Sitting","fBodyBodyAccJerkMag","std",-0.970823336388889
28,"Sitting","fBodyBodyGyroJerkMag","mean",-0.979465868888889
28,"Sitting","fBodyBodyGyroJerkMag","std",-0.97839537
28,"Sitting","fBodyBodyGyroMag","mean",-0.960297525
28,"Sitting","fBodyBodyGyroMag","std",-0.953534292638889
28,"Sitting","fBodyGyro","mean",-0.963674079675926
28,"Sitting","fBodyGyro","std",-0.965461064861111
28,"Sitting","tBodyAcc","mean",0.0489730819210185
28,"Sitting","tBodyAcc","std",-0.953281765787037
28,"Sitting","tBodyAccAngleGravity","mean",0.0123677880686111
28,"Sitting","tBodyAccJerk","mean",0.0306529464796296
28,"Sitting","tBodyAccJerk","std",-0.971611186296296
28,"Sitting","tBodyAccJerkAngleGravity","mean",0.00766235295972222
28,"Sitting","tBodyAccJerkMag","mean",-0.973274366805556
28,"Sitting","tBodyAccJerkMag","std",-0.970301646111111
28,"Sitting","tBodyAccMag","mean",-0.955789708611111
28,"Sitting","tBodyAccMag","std",-0.947782703333333
28,"Sitting","tBodyGyro","mean",-0.00475692889907407
28,"Sitting","tBodyGyro","std",-0.964207097314815
28,"Sitting","tBodyGyroAngleGravity","mean",-0.00447454344166667
28,"Sitting","tBodyGyroJerk","mean",-0.0646986068134259
28,"Sitting","tBodyGyroJerk","std",-0.977957074212963
28,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.0153563357611111
28,"Sitting","tBodyGyroJerkMag","mean",-0.981213159305556
28,"Sitting","tBodyGyroJerkMag","std",-0.978441918333333
28,"Sitting","tBodyGyroMag","mean",-0.955175567083333
28,"Sitting","tBodyGyroMag","std",-0.951065984027778
28,"Sitting","tGravityAcc","mean",0.310045715874074
28,"Sitting","tGravityAcc","std",-0.972328843842593
28,"Sitting","tGravityAccMag","mean",-0.955789708611111
28,"Sitting","tGravityAccMag","std",-0.947782703333333
28,"Standing","AngleGravity","mean",-0.155244942279325
28,"Standing","fBodyAcc","mean",-0.933484407594937
28,"Standing","fBodyAcc","std",-0.917445852151899
28,"Standing","fBodyAccJerk","mean",-0.956144644092827
28,"Standing","fBodyAccJerk","std",-0.96074537628692
28,"Standing","fBodyAccMag","mean",-0.929146479367089
28,"Standing","fBodyAccMag","std",-0.923857158227848
28,"Standing","fBodyBodyAccJerkMag","mean",-0.952727765189873
28,"Standing","fBodyBodyAccJerkMag","std",-0.954963155316456
28,"Standing","fBodyBodyGyroJerkMag","mean",-0.958758576835443
28,"Standing","fBodyBodyGyroJerkMag","std",-0.955983424556962
28,"Standing","fBodyBodyGyroMag","mean",-0.909652436329114
28,"Standing","fBodyBodyGyroMag","std",-0.878459662025316
28,"Standing","fBodyGyro","mean",-0.918414026962025
28,"Standing","fBodyGyro","std",-0.918282486793249
28,"Standing","tBodyAcc","mean",0.0513173904813924
28,"Standing","tBodyAcc","std",-0.919520559873418
28,"Standing","tBodyAccAngleGravity","mean",0.00760995031037975
28,"Standing","tBodyAccJerk","mean",0.0272362305329958
28,"Standing","tBodyAccJerk","std",-0.95737936556962
28,"Standing","tBodyAccJerkAngleGravity","mean",0.0150505403316456
28,"Standing","tBodyAccJerkMag","mean",-0.959551987468354
28,"Standing","tBodyAccJerkMag","std",-0.954068391518987
28,"Standing","tBodyAccMag","mean",-0.92547165164557
28,"Standing","tBodyAccMag","std",-0.917658334177215
28,"Standing","tBodyGyro","mean",-0.00423700264966245
28,"Standing","tBodyGyro","std",-0.916509998481013
28,"Standing","tBodyGyroAngleGravity","mean",-0.0841160234303797
28,"Standing","tBodyGyroJerk","mean",-0.0659915001867932
28,"Standing","tBodyGyroJerk","std",-0.952605856033755
28,"Standing","tBodyGyroJerkAngleGravity","mean",0.0690701331189873
28,"Standing","tBodyGyroJerkMag","mean",-0.959681019113924
28,"Standing","tBodyGyroJerkMag","std",-0.956266480126582
28,"Standing","tBodyGyroMag","mean",-0.894242469620253
28,"Standing","tBodyGyroMag","std",-0.876917545696203
28,"Standing","tGravityAcc","mean",0.220758543911814
28,"Standing","tGravityAcc","std",-0.96821435
28,"Standing","tGravityAccMag","mean",-0.92547165164557
28,"Standing","tGravityAccMag","std",-0.917658334177215
28,"Walking","AngleGravity","mean",-0.1356294605
28,"Walking","fBodyAcc","mean",-0.254770699175309
28,"Walking","fBodyAcc","std",-0.264555879538272
28,"Walking","fBodyAccJerk","mean",-0.385301605432099
28,"Walking","fBodyAccJerk","std",-0.377817889534568
28,"Walking","fBodyAccMag","mean",-0.352156841666667
28,"Walking","fBodyAccMag","std",-0.511573670555556
28,"Walking","fBodyBodyAccJerkMag","mean",-0.360811456296296
28,"Walking","fBodyBodyAccJerkMag","std",-0.436273009814815
28,"Walking","fBodyBodyGyroJerkMag","mean",-0.595965103703704
28,"Walking","fBodyBodyGyroJerkMag","std",-0.589071730555556
28,"Walking","fBodyBodyGyroMag","mean",-0.514602424814815
28,"Walking","fBodyBodyGyroMag","std",-0.516811574074074
28,"Walking","fBodyGyro","mean",-0.378130618771605
28,"Walking","fBodyGyro","std",-0.450398115882716
28,"Walking","tBodyAcc","mean",0.0539458487314815
28,"Walking","tBodyAcc","std",-0.237272701524691
28,"Walking","tBodyAccAngleGravity","mean",0.00631194320370369
28,"Walking","tBodyAccJerk","mean",0.0360439104802469
28,"Walking","tBodyAccJerk","std",-0.364431258925926
28,"Walking","tBodyAccJerkAngleGravity","mean",-0.0430248398888889
28,"Walking","tBodyAccJerkMag","mean",-0.299223359444444
28,"Walking","tBodyAccJerkMag","std",-0.390449724259259
28,"Walking","tBodyAccMag","mean",-0.1806660203
28,"Walking","tBodyAccMag","std",-0.39269402
28,"Walking","tBodyGyro","mean",-0.00237083791216049
28,"Walking","tBodyGyro","std",-0.41469467178642
28,"Walking","tBodyGyroAngleGravity","mean",0.112201222111111
28,"Walking","tBodyGyroJerk","mean",-0.0679564547351852
28,"Walking","tBodyGyroJerk","std",-0.493121178827161
28,"Walking","tBodyGyroJerkAngleGravity","mean",0.0109290042962963
28,"Walking","tBodyGyroJerkMag","mean",-0.546248758518519
28,"Walking","tBodyGyroJerkMag","std",-0.579861194259259
28,"Walking","tBodyGyroMag","mean",-0.310775945814815
28,"Walking","tBodyGyroMag","std",-0.460511661296296
28,"Walking","tGravityAcc","mean",0.195900420950617
28,"Walking","tGravityAcc","std",-0.963233264753086
28,"Walking","tGravityAccMag","mean",-0.1806660203
28,"Walking","tGravityAccMag","std",-0.39269402
28,"Walking_Downstairs","AngleGravity","mean",-0.132392604181159
28,"Walking_Downstairs","fBodyAcc","mean",-0.0108825750362319
28,"Walking_Downstairs","fBodyAcc","std",-0.0712806667911594
28,"Walking_Downstairs","fBodyAccJerk","mean",-0.134953034998551
28,"Walking_Downstairs","fBodyAccJerk","std",-0.196084500218116
28,"Walking_Downstairs","fBodyAccMag","mean",0.188840007695652
28,"Walking_Downstairs","fBodyAccMag","std",-0.074058597676087
28,"Walking_Downstairs","fBodyBodyAccJerkMag","mean",-0.0128823827326087
28,"Walking_Downstairs","fBodyBodyAccJerkMag","std",-0.0883598523695652
28,"Walking_Downstairs","fBodyBodyGyroJerkMag","mean",-0.396720714347826
28,"Walking_Downstairs","fBodyBodyGyroJerkMag","std",-0.464722244347826
28,"Walking_Downstairs","fBodyBodyGyroMag","mean",-0.223354793921739
28,"Walking_Downstairs","fBodyBodyGyroMag","std",-0.362903836717391
28,"Walking_Downstairs","fBodyGyro","mean",-0.143829830328261
28,"Walking_Downstairs","fBodyGyro","std",-0.351689198985507
28,"Walking_Downstairs","tBodyAcc","mean",0.0543433519471015
28,"Walking_Downstairs","tBodyAcc","std",-0.0196074256913043
28,"Walking_Downstairs","tBodyAccAngleGravity","mean",-0.13313541226087
28,"Walking_Downstairs","tBodyAccJerk","mean",0.0376166458478261
28,"Walking_Downstairs","tBodyAccJerk","std",-0.139088490237681
28,"Walking_Downstairs","tBodyAccJerkAngleGravity","mean",-0.049665982673913
28,"Walking_Downstairs","tBodyAccJerkMag","mean",-0.0707560279130435
28,"Walking_Downstairs","tBodyAccJerkMag","std",-0.0418872609934783
28,"Walking_Downstairs","tBodyAccMag","mean",0.104359216580435
28,"Walking_Downstairs","tBodyAccMag","std",0.135465563932609
28,"Walking_Downstairs","tBodyGyro","mean",0.00154391965007971
28,"Walking_Downstairs","tBodyGyro","std",-0.278166674714493
28,"Walking_Downstairs","tBodyGyroAngleGravity","mean",0.272631873347826
28,"Walking_Downstairs","tBodyGyroJerk","mean",-0.0537692591387681
28,"Walking_Downstairs","tBodyGyroJerk","std",-0.308241836623188
28,"Walking_Downstairs","tBodyGyroJerkAngleGravity","mean",-0.168532357223913
28,"Walking_Downstairs","tBodyGyroJerkMag","mean",-0.340417305565217
28,"Walking_Downstairs","tBodyGyroJerkMag","std",-0.407132335434783
28,"Walking_Downstairs","tBodyGyroMag","mean",-0.068246324026087
28,"Walking_Downstairs","tBodyGyroMag","std",-0.22448414468913
28,"Walking_Downstairs","tGravityAcc","mean",0.190639106478261
28,"Walking_Downstairs","tGravityAcc","std",-0.940795168188406
28,"Walking_Downstairs","tGravityAccMag","mean",0.104359216580435
28,"Walking_Downstairs","tGravityAccMag","std",0.135465563932609
28,"Walking_Upstairs","AngleGravity","mean",-0.0196788808496732
28,"Walking_Upstairs","fBodyAcc","mean",-0.286141117235948
